Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,359.869995,365.500000,354.339996,361.970001,361.970001,1887100
2021-07-19,356.329987,357.500000,343.820007,354.200012,354.200012,7787600
2021-07-20,357.825012,359.239990,347.079987,355.809998,355.809998,4061100
2021-07-21,355.339996,355.799988,348.333008,352.970001,352.970001,2953400
2021-07-22,357.029999,367.100006,356.209991,361.390015,361.390015,3096000
2021-07-23,361.600006,362.500000,351.000000,359.230011,359.230011,2874300
2021-07-26,366.480011,375.829987,362.500000,373.140015,373.140015,3842000
2021-07-27,374.760010,377.699005,357.869995,367.540009,367.540009,3080000
2021-07-28,368.480988,374.144989,364.230011,369.489990,369.489990,1870700
2021-07-29,376.070007,396.894989,375.000000,386.019989,386.019989,6662100
2021-07-30,380.510010,392.000000,377.529999,378.100006,378.100006,2872500
2021-08-02,378.000000,382.420013,364.000000,378.959991,378.959991,3163600
2021-08-03,378.130005,385.619995,371.588989,374.880005,374.880005,2190900
2021-08-04,376.880005,403.000000,376.500000,400.579987,400.579987,5563800
2021-08-05,395.733002,404.347992,391.820007,398.679993,398.679993,3427600
2021-08-06,392.299988,395.000000,380.700012,383.470001,383.470001,3092000
2021-08-09,384.929993,385.500000,378.200012,383.339996,383.339996,2306600
2021-08-10,385.700012,392.779999,371.579987,372.549988,372.549988,2806500
2021-08-11,374.920013,375.980011,352.744995,358.559998,358.559998,3510800
2021-08-12,358.339996,364.149994,355.019989,362.859985,362.859985,2063300
2021-08-13,362.220001,363.390015,353.589996,355.239990,355.239990,1745600
2021-08-16,354.600006,355.000000,342.570007,348.410004,348.410004,2405500
2021-08-17,345.500000,349.459991,341.295990,345.540009,345.540009,1991500
2021-08-18,345.500000,346.970001,339.049988,340.929993,340.929993,2092700
2021-08-19,336.239990,337.989990,331.450012,332.380005,332.380005,2476000
2021-08-20,333.450012,344.359985,333.450012,336.859985,336.859985,2356200
2021-08-23,338.225006,342.489990,336.790009,341.299988,341.299988,2147300
2021-08-24,344.415985,346.329987,337.760010,340.250000,340.250000,1778100
2021-08-25,341.640015,344.049988,336.790985,337.739990,337.739990,2039200
2021-08-26,350.750000,357.929993,340.250000,340.630005,340.630005,4849000
2021-08-27,343.880005,344.779999,337.649994,340.809998,340.809998,3096200
2021-08-30,341.700012,348.299988,339.649994,347.500000,347.500000,10094400
2021-08-31,294.000000,295.869995,288.299988,289.500000,289.500000,34582900
2021-09-01,292.850006,299.399994,290.049988,290.859985,290.859985,14996000
2021-09-02,292.799988,296.690002,290.410004,295.089996,295.089996,6645200
2021-09-03,295.325012,301.804993,292.029999,298.290009,298.290009,6127900
2021-09-07,298.295013,300.980011,294.799988,299.959991,299.959991,4251900
2021-09-08,299.549988,299.959991,290.529999,293.600006,293.600006,3934400
