Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-02-25,240,246.660004,216.809998,219.550003,219.550003,9082300,TDOC
2021-02-26,222.149994,225.731003,211.320007,221.089996,221.089996,6992600,TDOC
2021-03-01,227,229.869995,221.149994,223.389999,223.389999,4941000,TDOC
2021-03-02,229.399994,231.479996,216.350006,217.919998,217.919998,3057700,TDOC
2021-03-03,214.630005,216.197006,200.889999,203.190002,203.190002,5570600,TDOC
2021-03-04,201.25,206.350006,189.410004,195.979996,195.979996,6852200,TDOC
2021-03-05,194.149994,197.710007,174,189.690002,189.690002,8593200,TDOC
2021-03-08,188.149994,193,175.509995,176.649994,176.649994,4448600,TDOC
2021-03-09,186.690002,196.419998,185.139999,193.039993,193.039993,4383700,TDOC
2021-03-10,196.300003,198.490005,182.173996,184.449997,184.449997,5604200,TDOC
2021-03-11,190,200.505005,187.75,198.770004,198.770004,5865700,TDOC
2021-03-12,195.169998,198,189.360001,197.949997,197.949997,3815600,TDOC
2021-03-15,201.080002,203.979996,196.220001,201.240005,201.240005,2950100,TDOC
2021-03-16,204,206.169998,194.289993,198.759995,198.759995,2426800,TDOC
2021-03-17,184.809998,191.990005,182.220001,190.100006,190.100006,6752500,TDOC
2021-03-18,189.869995,192.440002,183.089996,185.429993,185.429993,4097700,TDOC
2021-03-19,185.550003,191.360001,182.240005,190.979996,190.979996,3759300,TDOC
2021-03-22,192.119995,199.029999,190.179993,197.279999,197.279999,2860500,TDOC
2021-03-23,197.179993,197.632996,192.539993,193.740005,193.740005,2113800,TDOC
2021-03-24,194.880005,195.399994,181.199997,181.990005,181.990005,3533600,TDOC
2021-03-25,177.5,179.410004,169.009995,176.160004,176.160004,6422600,TDOC
2021-03-26,178.369995,181.460007,170.434998,176.889999,176.889999,3388500,TDOC
2021-03-29,175,175.470001,166.699997,171.300003,171.300003,4048600,TDOC
2021-03-30,169.619995,175.729996,167.949997,174.740005,174.740005,2414400,TDOC
2021-03-31,178,183.5,176.619995,181.75,181.75,2876900,TDOC
2021-04-01,187.009995,189.145996,182.231995,182.789993,182.789993,2822800,TDOC
2021-04-05,187.059998,187.524994,179.100006,181.25,181.25,2012500,TDOC
2021-04-06,182.279999,184.352005,179.669998,181.860001,181.860001,2301900,TDOC
2021-04-07,182.5,183.660004,177.600006,178,178,2105800,TDOC
2021-04-08,181.940002,186.940002,180.350006,182.309998,182.309998,2289200,TDOC
2021-04-09,182.309998,183.699997,178.449997,181.259995,181.259995,1875700,TDOC
2021-04-12,181.332001,183.75,176.263,182.009995,182.009995,1968000,TDOC
2021-04-13,184.5,192.964005,184.429993,189.25,189.25,3787600,TDOC
2021-04-14,190,193.089996,186.119995,188.110001,188.110001,3178500,TDOC
2021-04-15,192.710007,194.990005,189.660004,192.380005,192.380005,2393700,TDOC
2021-04-16,193,193.509995,187.880005,190.100006,190.100006,1574100,TDOC
2021-04-19,188.110001,190.899994,180.718994,184.089996,184.089996,2725300,TDOC
2021-04-20,183.039993,185.160004,177.229996,180.910004,180.910004,1807600,TDOC
2021-04-21,179.800003,183.533997,177.110001,182.830002,182.830002,1392600,TDOC
2021-04-22,185,187.119995,179.220001,181.419998,181.419998,1905800,TDOC
2021-04-23,182.389999,183.964996,180.660995,182.449997,182.449997,1811200,TDOC
2021-04-26,184.009995,190.339996,180.529999,190.059998,190.059998,2922500,TDOC
2021-04-27,190.789993,192.110001,188,189.949997,189.949997,2170900,TDOC
2021-04-28,186.330002,189.654999,185.399994,186.309998,186.309998,2959500,TDOC
2021-04-29,174.710007,178.679993,167.809998,170.860001,170.860001,12156900,TDOC
2021-04-30,169.240005,174.570007,167.869995,172.350006,172.350006,4087200,TDOC
2021-05-03,172.389999,172.389999,162.272003,163.210007,163.210007,4680000,TDOC
2021-05-04,160.5,160.639999,153.289993,158.369995,158.369995,6137400,TDOC
2021-05-05,159.399994,161.169998,156.080002,156.990005,156.990005,3970400,TDOC
2021-05-06,155.789993,156.529999,148.5,151.899994,151.899994,5164000,TDOC
2021-05-07,152.820007,157.160004,149.210007,151.039993,151.039993,4511600,TDOC
2021-05-10,150.270004,150.270004,140.100006,141.050003,141.050003,5684300,TDOC
2021-05-11,133.740005,148.509995,133.169998,145.789993,145.789993,6350300,TDOC
2021-05-12,142.009995,145.960007,138.440002,140.080002,140.080002,3425000,TDOC
2021-05-13,140.149994,142.389999,129.740005,132.710007,132.710007,5316700,TDOC
2021-05-14,134.589996,141.809998,134.580002,139.679993,139.679993,3391500,TDOC
2021-05-17,138.410004,140.389999,134.740005,137.360001,137.360001,2921100,TDOC
2021-05-18,138,143.820007,135.199997,139.389999,139.389999,3009700,TDOC
2021-05-19,135.429993,138.940002,134.169998,136.910004,136.910004,2502900,TDOC
2021-05-20,137.5,142.800003,136.660004,141.289993,141.289993,2371300,TDOC
2021-05-21,143.190002,145,140.395004,140.520004,140.520004,2363000,TDOC
2021-05-24,141.880005,145.199997,140.830002,142.330002,142.330002,1999500,TDOC
2021-05-25,144.210007,147.520004,143.850006,144.460007,144.460007,2915100,TDOC
2021-05-26,145.649994,150.279999,145.279999,148.320007,148.320007,2761600,TDOC
2021-05-27,148.320007,149.414993,144.100006,149,149,3811400,TDOC
2021-05-28,150.869995,156.710007,150.240005,150.580002,150.580002,3100800,TDOC
2021-06-01,153.869995,156.270004,150.389999,152.360001,152.360001,2722600,TDOC
2021-06-02,151.300003,154.445007,151.059998,152.740005,152.740005,1902000,TDOC
2021-06-03,151.490005,152.509995,146.009995,146.589996,146.589996,2831700,TDOC
2021-06-04,147.179993,149.679993,145.139999,146.570007,146.570007,2260900,TDOC
2021-06-07,147.779999,153.160004,146.470001,151.949997,151.949997,2345000,TDOC
2021-06-08,154.660004,156.869995,149.279999,152.929993,152.929993,2169200,TDOC
2021-06-09,153.550003,155.738998,149.910004,150.429993,150.429993,2545200,TDOC
2021-06-10,150.070007,155.539993,148.880005,154.289993,154.289993,2355700,TDOC
2021-06-11,155.740005,155.889999,152.380005,154.820007,154.820007,1671100,TDOC
2021-06-14,156.289993,159.100006,155.160004,157.479996,157.479996,2348500,TDOC
2021-06-15,157.149994,157.990005,151.820007,152.429993,152.429993,1988400,TDOC
2021-06-16,151.419998,152.5,147.240005,151.729996,151.729996,2768800,TDOC
2021-06-17,150.649994,157.699997,149.240005,155.800003,155.800003,2617000,TDOC
2021-06-18,156.789993,158.869995,155.059998,156.309998,156.309998,3033600,TDOC
2021-06-21,154.5,157.470001,150.529999,155.389999,155.389999,1664900,TDOC
2021-06-22,155.389999,158.25,153.759995,157.630005,157.630005,2172800,TDOC
2021-06-23,158,161.929993,157.070007,160.5,160.5,2561200,TDOC
2021-06-24,161.669998,165.910004,160.729996,163.270004,163.270004,2733500,TDOC
2021-06-25,165.5,167.960007,162.559998,165.100006,165.100006,5609500,TDOC
2021-06-28,167.570007,172.360001,167.054993,170.419998,170.419998,2983600,TDOC
2021-06-29,171.210007,174.320007,168.945007,171.360001,171.360001,2345500,TDOC
2021-06-30,171,171.679993,165.660004,166.289993,166.289993,2390300,TDOC
2021-07-01,165.289993,167.153,161.488998,164.639999,164.639999,1906200,TDOC
2021-07-02,165.789993,167.5,162.699997,164.259995,164.259995,1422100,TDOC
2021-07-06,164.630005,165.285004,160.690002,163.529999,163.529999,1751500,TDOC
2021-07-07,164.029999,164.5,155.179993,158.259995,158.259995,2015900,TDOC
2021-07-08,154,158.800003,152.149994,157.940002,157.940002,1534300,TDOC
2021-07-09,157.25,159.960007,155.598999,158.600006,158.600006,1481500,TDOC
2021-07-12,159.639999,161.419998,155.460007,155.990005,155.990005,1622500,TDOC
2021-07-13,155.559998,157.179993,153.783997,154.210007,154.210007,1632500,TDOC
2021-07-14,155.570007,156.690002,148.070007,148.850006,148.850006,2745200,TDOC
2021-07-15,149,149.240005,142.360001,146.210007,146.210007,2879400,TDOC
2021-07-16,147.210007,148.869995,145.610001,146.779999,146.779999,2085700,TDOC
2021-07-19,144.800003,151.919998,143.149994,151.369995,151.369995,3196100,TDOC
2021-07-20,152.789993,156.550003,152.789993,154.830002,154.830002,2982700,TDOC
2021-07-21,154.960007,155.856995,151.369995,153.320007,153.320007,1703500,TDOC
2021-07-22,154.449997,155.369995,151.600006,152.869995,152.869995,1303500,TDOC
2021-07-23,151.949997,152.602997,147.860001,151.589996,151.589996,1630600,TDOC
2021-07-26,150.910004,150.919998,148.570007,149.75,149.75,2138800,TDOC
2021-07-27,149.929993,152.169998,145.619995,151.009995,151.009995,2767200,TDOC
2021-07-28,134.779999,152.289993,133.25,151.809998,151.809998,11581900,TDOC
2021-07-29,150.509995,156.779999,149.5,156.029999,156.029999,3310500,TDOC
2021-07-30,154,155.369995,147.779999,148.449997,148.449997,2273000,TDOC
2021-08-02,147.009995,152.889999,143.759995,150.059998,150.059998,2120600,TDOC
2021-08-03,149.199997,152.850006,147.259995,151.410004,151.410004,2107600,TDOC
2021-08-04,149.660004,151.830002,147.610001,149.729996,149.729996,2251100,TDOC
2021-08-05,150,154.220001,148.360001,153.029999,153.029999,2312600,TDOC
2021-08-06,153,153.289993,148.369995,149.259995,149.259995,1620900,TDOC
2021-08-09,149.320007,152.619995,147.100006,150.479996,150.479996,1510100,TDOC
2021-08-10,152,153.259995,146.25,146.789993,146.789993,2558100,TDOC
2021-08-11,147.729996,148.25,142.729996,144.440002,144.440002,2014000,TDOC
2021-08-12,144,145.951004,143.229996,145.300003,145.300003,1951300,TDOC
2021-08-13,145,146.740005,143.660004,144,144,1340300,TDOC
2021-08-16,143.029999,143.070007,137.5,139.169998,139.169998,2435100,TDOC
2021-08-17,137,139.449997,134.300003,138.940002,138.940002,2165400,TDOC
2021-08-18,139.550003,141.270004,137.059998,138.229996,138.229996,1371900,TDOC
2021-08-19,137.660004,138,134.800003,135.600006,135.600006,2133400,TDOC
2021-08-20,136,142,135.699997,140.179993,140.179993,2251700,TDOC
2021-08-23,140.789993,146.229996,140.789993,144.550003,144.550003,2189000,TDOC
2021-08-24,145.509995,146.619995,143.623993,145.080002,145.080002,1224200,TDOC
2021-08-25,145,145.910004,143.520004,144.660004,144.660004,945100,TDOC
2021-08-26,144.970001,146.429993,140.440002,141.550003,141.550003,1350900,TDOC
2021-08-27,141.550003,144.716003,140.130005,142.830002,142.830002,1390800,TDOC
2021-08-30,143.490005,146.649994,142.779999,144.300003,144.300003,1452300,TDOC
2021-08-31,144.300003,144.580002,141.884995,144.419998,144.419998,1752800,TDOC
2021-09-01,144.860001,148.179993,144.414993,145.679993,145.679993,1699900,TDOC
2021-09-02,145.850006,147.139999,144.973007,145.440002,145.440002,1123900,TDOC
2021-09-03,146,147.080002,144.089996,144.559998,144.559998,1171600,TDOC
2021-09-07,144.970001,145.179993,141.710007,142.979996,142.979996,1826000,TDOC
2021-09-08,143.199997,143.970001,139.199997,139.860001,139.860001,1577200,TDOC
2020-01-02,68.800003,69.235001,68.019997,68.720001,68.720001,1315500,ZM
2020-01-03,67.620003,68.68,67.099998,67.279999,67.279999,1127900,ZM
2020-01-06,66.629997,70.495003,65.811996,70.32,70.32,3151600,ZM
2020-01-07,70.290001,72.838997,69.370003,71.900002,71.900002,6985400,ZM
2020-01-08,71.809998,73.290001,71.029999,72.550003,72.550003,2482300,ZM
2020-01-09,73.989998,74,71.349998,72.620003,72.620003,2772000,ZM
2020-01-10,73.080002,73.800003,72.25,73.089996,73.089996,1655100,ZM
2020-01-13,73.889999,75.580002,73.800003,74.029999,74.029999,3347100,ZM
2020-01-14,74.32,75.114998,72.260002,73.160004,73.160004,1909500,ZM
2020-01-15,73.279999,77.779999,73.199997,76.940002,76.940002,3963500,ZM
2020-01-16,78,78.790001,75.110001,76.110001,76.110001,2998300,ZM
2020-01-17,76.660004,76.900002,75.489998,75.559998,75.559998,1357400,ZM
2020-01-21,75.559998,77.120003,74.32,76.730003,76.730003,1606700,ZM
2020-01-22,77.07,77.106003,75.459999,75.540001,75.540001,1501600,ZM
2020-01-23,75.669998,75.970001,74.209999,74.470001,74.470001,1279000,ZM
2020-01-24,74.970001,76.184998,72.375,73,73,1660200,ZM
2020-01-27,71.330002,72.132004,70.32,70.440002,70.440002,1750700,ZM
2020-01-28,71,72.480003,70.260002,71.510002,71.510002,1598200,ZM
2020-01-29,72.510002,74.139999,71.212997,73.580002,73.580002,1373400,ZM
2020-01-30,73.099998,74.800003,72.550003,74.540001,74.540001,1425400,ZM
2020-01-31,74.269997,76.669998,73.300003,76.300003,76.300003,2521700,ZM
2020-02-03,77.690002,88.940002,77.510002,87.660004,87.660004,12941300,ZM
2020-02-04,91.040001,93.300003,83.5,85.790001,85.790001,10611000,ZM
2020-02-05,85.769997,90.970001,83.754997,86.989998,86.989998,5126800,ZM
2020-02-06,87,89.440002,85.260002,87.260002,87.260002,2410800,ZM
2020-02-07,87.230003,90.599998,86.809998,88.639999,88.639999,2636600,ZM
2020-02-10,89.089996,89.980003,86.910004,89.669998,89.669998,2071600,ZM
2020-02-11,90,90.5,87.93,88.68,88.68,2731900,ZM
2020-02-12,88.660004,89.5,86.519997,88.279999,88.279999,1671100,ZM
2020-02-13,87.610001,91.93,87,89.860001,89.860001,3406400,ZM
2020-02-14,90.879997,91.709999,89.809998,90.949997,90.949997,2295000,ZM
2020-02-18,93.019997,98.139999,92.400002,96.389999,96.389999,5608200,ZM
2020-02-19,100.32,105.080002,99.75,103.93,103.93,7793800,ZM
2020-02-20,104,110.75,101.43,105.290001,105.290001,11293200,ZM
2020-02-21,104.029999,104.290001,98.089996,101.760002,101.760002,5519200,ZM
2020-02-24,97.800003,110,97.019997,105.010002,105.010002,12172800,ZM
2020-02-25,108.519997,111.800003,104.466003,107.080002,107.080002,13425900,ZM
2020-02-26,109.943001,111.300003,105.599998,106.879997,106.879997,6867500,ZM
2020-02-27,109.43,118,107.599998,113.550003,113.550003,13511800,ZM
2020-02-28,121.07,121.93,97.370003,105,105,21617100,ZM
2020-03-02,109.349998,114.5,102.5,113.110001,113.110001,10157400,ZM
2020-03-03,114.550003,119.199997,112.110001,117.470001,117.470001,11033700,ZM
2020-03-04,118.510002,119.970001,113.110001,116.800003,116.800003,12102600,ZM
2020-03-05,110.25,129.830002,110,125,125,28149400,ZM
2020-03-06,119.650002,122,107,114.32,114.32,22975700,ZM
2020-03-09,105,116.5,100.879997,113.75,113.75,14571300,ZM
2020-03-10,113.800003,113.800003,105,108.489998,108.489998,10244000,ZM
2020-03-11,108.410004,113.989998,107,110.300003,110.300003,12576700,ZM
2020-03-12,106.25,113.871002,104.389999,109.470001,109.470001,12097900,ZM
2020-03-13,113,113.800003,104.160004,107.470001,107.470001,9233500,ZM
2020-03-16,105,119.870003,103.199997,107.860001,107.860001,17210700,ZM
2020-03-17,107.330002,113.830002,102,111.099998,111.099998,18721500,ZM
2020-03-18,111,119,108.849998,118.709999,118.709999,13594300,ZM
2020-03-19,122.949997,132.229996,119.099998,123.769997,123.769997,16248400,ZM
2020-03-20,129,135.979996,124,130.550003,130.550003,13872600,ZM
2020-03-23,141.996994,164.940002,137.25,159.559998,159.559998,27681500,ZM
2020-03-24,154,155,133.880005,135.179993,135.179993,22401300,ZM
2020-03-25,140.104996,149,136.199997,138.110001,138.110001,14743000,ZM
2020-03-26,140.509995,146.649994,138.199997,141.149994,141.149994,9252700,ZM
2020-03-27,145.699997,154.970001,145.600006,151.699997,151.699997,13271900,ZM
2020-03-30,160.759995,161.690002,147.199997,150.880005,150.880005,15762200,ZM
2020-03-31,147.020004,149.789993,143.356995,146.119995,146.119995,10023700,ZM
2020-04-01,144.5,144.600006,135.179993,137,137,11453300,ZM
2020-04-02,125.300003,133.488998,114.5,121.93,121.93,27313800,ZM
2020-04-03,124.300003,128.479996,120.110001,128.199997,128.199997,12238100,ZM
2020-04-06,113.629997,125.175003,108.529999,122.940002,122.940002,25378900,ZM
2020-04-07,118.004997,118.440002,109.570999,113.75,113.75,20166200,ZM
2020-04-08,115.019997,125.877998,112.5,117.809998,117.809998,26243300,ZM
2020-04-09,117.800003,125.5,114,124.510002,124.510002,15513000,ZM
2020-04-13,127,136.860001,125.603996,135.919998,135.919998,15411700,ZM
2020-04-14,141.070007,145.199997,139.009995,141.889999,141.889999,11679900,ZM
2020-04-15,141.710007,152.570007,140,151.559998,151.559998,14193300,ZM
2020-04-16,149.919998,154.25,146.800003,150.259995,150.259995,15138200,ZM
2020-04-17,147.910004,153.789001,144.029999,150.059998,150.059998,11328400,ZM
2020-04-20,153.300003,155,148.253998,148.990005,148.990005,11218700,ZM
2020-04-21,151.419998,154.75,138.360001,143.270004,143.270004,9709100,ZM
2020-04-22,147.100006,152.279999,145.100006,150.25,150.25,6520700,ZM
2020-04-23,154.009995,169.75,153.490005,169.089996,169.089996,22159800,ZM
2020-04-24,177.149994,181.5,158.300003,158.800003,158.800003,43814100,ZM
2020-04-27,156.589996,167.850006,155,164.600006,164.600006,19783700,ZM
2020-04-28,165,166,155.25,156.720001,156.720001,13477800,ZM
2020-04-29,147.979996,151,143.380005,146.479996,146.479996,22033300,ZM
2020-04-30,139.990005,143.800003,133.679993,135.169998,135.169998,16682300,ZM
2020-05-01,136,141.630005,132.669998,138.559998,138.559998,13807000,ZM
2020-05-04,140.770004,144.979996,140.449997,143.440002,143.440002,9184700,ZM
2020-05-05,144.429993,148.440002,140.860001,144.820007,144.820007,7376300,ZM
2020-05-06,145.470001,150.740005,144.089996,149.589996,149.589996,6031100,ZM
2020-05-07,154.839996,162,154.039993,157.800003,157.800003,8388900,ZM
2020-05-08,160,161.160004,152.705002,155.399994,155.399994,7071800,ZM
2020-05-11,159.429993,168,158,166.479996,166.479996,10142700,ZM
2020-05-12,168,168.229996,160.050003,161.039993,161.039993,7102600,ZM
2020-05-13,163.610001,171.5,159.169998,167.139999,167.139999,11081300,ZM
2020-05-14,168.259995,170.800003,162.889999,167.910004,167.910004,6730500,ZM
2020-05-15,166.75,175.440002,166.559998,174.830002,174.830002,8540500,ZM
2020-05-18,170.029999,173.440002,162.641998,164.690002,164.690002,9608300,ZM
2020-05-19,167,173.860001,166.210007,173.679993,173.679993,8485500,ZM
2020-05-20,173.529999,175.639999,170.529999,175.479996,175.479996,6910000,ZM
2020-05-21,175.960007,177.800003,168.360001,172.029999,172.029999,5525300,ZM
2020-05-22,171.860001,175.889999,170.199997,171.059998,171.059998,4302200,ZM
2020-05-26,169.100006,169.690002,163.119995,164,164,6689700,ZM
2020-05-27,158.009995,162.220001,149.160004,161.970001,161.970001,10076700,ZM
2020-05-28,159.229996,169.399994,159.199997,163.550003,163.550003,6386800,ZM
2020-05-29,168,179.990005,167.860001,179.479996,179.479996,15219600,ZM
2020-06-01,183.179993,205.869995,183,204.149994,204.149994,24394400,ZM
2020-06-02,210.25,212.690002,197.320007,208.080002,208.080002,36853400,ZM
2020-06-03,211.699997,224.460007,202.320007,223.869995,223.869995,32390100,ZM
2020-06-04,221,223,207.600006,210.350006,210.350006,20212600,ZM
2020-06-05,200.110001,208.940002,196.100006,207.600006,207.600006,16298700,ZM
2020-06-08,204.350006,211.440002,198.660004,209.830002,209.830002,10457500,ZM
2020-06-09,209.830002,210.589996,202.929993,205.429993,205.429993,7521800,ZM
2020-06-10,208.889999,221.529999,208.259995,221.020004,221.020004,12241100,ZM
2020-06-11,219.179993,232,218.5,222.070007,222.070007,17615800,ZM
2020-06-12,224.789993,231.449997,216.75,219.520004,219.520004,8780400,ZM
2020-06-15,227.839996,239.589996,226.380005,239.020004,239.020004,13959100,ZM
2020-06-16,235.990005,243.5,231.820999,242.559998,242.559998,11333300,ZM
2020-06-17,243.179993,243.880005,235.119995,236.759995,236.759995,11704300,ZM
2020-06-18,240.389999,242.610001,238.220001,241.570007,241.570007,9340900,ZM
2020-06-19,241.639999,243.570007,238.703995,243.479996,243.479996,10077500,ZM
2020-06-22,247.464996,254.899994,247.289993,251.270004,251.270004,11093700,ZM
2020-06-23,251.259995,254.774994,247.570007,252.809998,252.809998,8791500,ZM
2020-06-24,254.5,258.75,248.600006,255.899994,255.899994,9862800,ZM
2020-06-25,258.230011,260.290009,252.660004,259.51001,259.51001,7490500,ZM
2020-06-26,260.519989,261.619995,250.360001,256.799988,256.799988,17142900,ZM
2020-06-29,254.970001,255.899994,243.589996,248.559998,248.559998,8436400,ZM
2020-06-30,249.869995,256.829987,248.350006,253.539993,253.539993,6305500,ZM
2020-07-01,251.350006,261,247.210007,259.130005,259.130005,6803300,ZM
2020-07-02,261,263.799988,258,261.73999,261.73999,5629000,ZM
2020-07-06,265,275.079987,259.320007,261,261,12250200,ZM
2020-07-07,261.549988,266.450012,258.100006,262.100006,262.100006,7819700,ZM
2020-07-08,263.799988,268.528015,261.290009,266.320007,266.320007,6012900,ZM
2020-07-09,269.01001,272.700012,264.220001,269.519989,269.519989,5396000,ZM
2020-07-10,271.769989,278.160004,268.640015,275.869995,275.869995,6354800,ZM
2020-07-13,278.630005,281,256.338013,260.299988,260.299988,9293000,ZM
2020-07-14,260.959991,265.329987,240.449997,260.01001,260.01001,8713100,ZM
2020-07-15,253.699997,257.5,248.119995,256.220001,256.220001,6073600,ZM
2020-07-16,250.389999,253,243.429993,248.539993,248.539993,5420100,ZM
2020-07-17,247.169998,250.936996,241.289993,246.539993,246.539993,4626600,ZM
2020-07-20,246.487,271.350006,245.990005,268.579987,268.579987,9784900,ZM
2020-07-21,268.75,269.75,258.200012,260.440002,260.440002,4756600,ZM
2020-07-22,261.950012,265.399994,255.809998,261.179993,261.179993,4581600,ZM
2020-07-23,260.839996,264.899994,249.210007,251.5,251.5,4589400,ZM
2020-07-24,246.199997,250.210007,237.199997,246.559998,246.559998,4303200,ZM
2020-07-27,249.279999,252.970001,246.220001,252.330002,252.330002,3328600,ZM
2020-07-28,252.699997,258.910004,251.320007,252.179993,252.179993,3366200,ZM
2020-07-29,255.550003,259.929993,251.149994,252.389999,252.389999,3333700,ZM
2020-07-30,250.313995,256.325989,239.320007,250,250,7926100,ZM
2020-07-31,253.5,255.199997,248.360001,253.910004,253.910004,3378800,ZM
2020-08-03,256.829987,271.100006,256.109985,268,268,6779300,ZM
2020-08-04,268,269.190002,262,267.339996,267.339996,3087300,ZM
2020-08-05,266.290009,275.093994,262.519989,272.899994,272.899994,4514900,ZM
2020-08-06,273.869995,274.480011,263.910004,268.25,268.25,3602900,ZM
2020-08-07,266.450012,268,252.789993,258.730011,258.730011,5024700,ZM
2020-08-10,259.140015,261.440002,244.539993,250,250,5714000,ZM
2020-08-11,245.479996,245.479996,230,231.039993,231.039993,9730500,ZM
2020-08-12,232.300003,239.399994,230.75,236.720001,236.720001,3924600,ZM
2020-08-13,238.149994,250.100006,238.149994,247.25,247.25,4749700,ZM
2020-08-14,249.440002,252.429993,242.399994,244.910004,244.910004,3662800,ZM
2020-08-17,248.699997,267.940002,248.509995,266.149994,266.149994,8959200,ZM
2020-08-18,271.720001,277.779999,265.5,276.799988,276.799988,6517000,ZM
2020-08-19,274.684998,279.589996,270.321991,273.51001,273.51001,4674000,ZM
2020-08-20,274.450012,290.880005,273.98999,290.690002,290.690002,9318400,ZM
2020-08-21,291,295.970001,286.944,289.679993,289.679993,5250100,ZM
2020-08-24,293,293.869995,274.105988,282.279999,282.279999,6463500,ZM
2020-08-25,279,293.721985,275.809998,290.440002,290.440002,4602900,ZM
2020-08-26,293,302,290.850006,295.269989,295.269989,5692100,ZM
2020-08-27,295.690002,301.519989,290.329987,294.679993,294.679993,5560600,ZM
2020-08-28,299.220001,303.579987,297.26001,299.269989,299.269989,5342300,ZM
2020-08-31,304.01001,325.899994,301.269989,325.100006,325.100006,23468100,ZM
2020-09-01,439.51001,478,410.679993,457.690002,457.690002,53226200,ZM
2020-09-02,445.670013,445.670013,410,423.559998,423.559998,18866800,ZM
2020-09-03,399.549988,409.899994,367,381.320007,381.320007,20304300,ZM
2020-09-04,375.5,386.01001,346.76001,369.890015,369.890015,13230100,ZM
2020-09-08,350.700012,365.5,345.679993,350.880005,350.880005,7966500,ZM
2020-09-09,369.75,394.799011,362.122986,389.649994,389.649994,17325800,ZM
2020-09-10,400,407.820007,378.359985,384.480011,384.480011,11932100,ZM
2020-09-11,389.130005,400.75,373.049988,383,383,9297600,ZM
2020-09-14,391.744995,404.359985,386.130005,403.51001,403.51001,7963100,ZM
2020-09-15,410,413.5,391.049988,410.940002,410.940002,8495600,ZM
2020-09-16,406.273987,419.420013,404.220001,408.170013,408.170013,6739800,ZM
2020-09-17,389,417.820007,387,413.125,413.125,9260400,ZM
2020-09-18,419.799988,442,407.5,438.730011,438.730011,22315700,ZM
2020-09-21,434,470,434,468.470001,468.470001,16843800,ZM
2020-09-22,477,494.899994,458.75,492.600006,492.600006,16440600,ZM
2020-09-23,489.48999,529.73999,483.252991,500.529999,500.529999,27051300,ZM
2020-09-24,487.01001,502.25,457.690002,464.980011,464.980011,17896600,ZM
2020-09-25,474.869995,500,474.869995,496.5,496.5,12906800,ZM
2020-09-28,502.410004,519.77002,479.570007,487.660004,487.660004,17621300,ZM
2020-09-29,488.130005,489.799988,463,465.5,465.5,15211300,ZM
2020-09-30,464.209991,481.554993,462,470.109985,470.109985,8971100,ZM
2020-10-01,477,483.730011,465,482.98999,482.98999,7859300,ZM
2020-10-02,485.005005,507.48999,481,482.230011,482.230011,12791700,ZM
2020-10-05,493.970001,496.899994,475.26001,485.369995,485.369995,7534700,ZM
2020-10-06,480.51001,487.899994,473.222992,478.25,478.25,6097700,ZM
2020-10-07,482.5,487.5,477.109985,480.609985,480.609985,4449500,ZM
2020-10-08,484,489.48999,475.579987,478.549988,478.549988,4193100,ZM
2020-10-09,487.98999,498.899994,484.079987,492.410004,492.410004,8719700,ZM
2020-10-12,501.429993,506.109985,490.477997,491.540009,491.540009,6979500,ZM
2020-10-13,494,520,493,518.789978,518.789978,8941500,ZM
2020-10-14,518.780029,519.799988,498.600006,509.25,509.25,8308900,ZM
2020-10-15,509.079987,540.049988,506.5,536.400024,536.400024,16520600,ZM
2020-10-16,544,565.450012,543.25,559,559,13745800,ZM
2020-10-19,572.5,588.840027,562.549988,568.340027,568.340027,15193200,ZM
2020-10-20,572.330017,575.690002,534.590027,537.02002,537.02002,12098200,ZM
2020-10-21,535.880005,551.659973,511.779999,513.190002,513.190002,9215400,ZM
2020-10-22,521.780029,530.429993,503.470001,520.539978,520.539978,8100900,ZM
2020-10-23,522.330017,527,505.410004,511.519989,511.519989,5377100,ZM
2020-10-26,520.489014,541.10498,510.309998,517.789978,517.789978,10080800,ZM
2020-10-27,525.219971,540,513.299988,538.98999,538.98999,7227600,ZM
2020-10-28,549.5,553.859009,511.5,516.01001,516.01001,8810100,ZM
2020-10-29,521.190002,525.455017,483.5,489.679993,489.679993,9207600,ZM
2020-10-30,481.5,495.950012,457.019989,460.910004,460.910004,8697800,ZM
2020-11-02,462.290009,477,440,453,453,8051900,ZM
2020-11-03,456.328003,461.880005,445.01001,451.51001,451.51001,6497000,ZM
2020-11-04,471.920013,484.940002,455.399994,483.700012,483.700012,8048500,ZM
2020-11-05,497.98999,499.350006,480.760986,496.730011,496.730011,6379900,ZM
2020-11-06,494.660004,505.880005,482.730011,500.109985,500.109985,4266000,ZM
2020-11-09,433,446.470001,402,413.23999,413.23999,18033500,ZM
2020-11-10,412.503998,414.450012,366.279999,376.01001,376.01001,20751900,ZM
2020-11-11,391.649994,419.799988,385,413.339996,413.339996,16691100,ZM
2020-11-12,427.850006,435.75,419.609985,428.640015,428.640015,14910000,ZM
2020-11-13,425.98999,428.468994,396.869995,403.579987,403.579987,11732200,ZM
2020-11-16,382.600006,400.799988,375.100006,399.149994,399.149994,12054400,ZM
2020-11-17,406.290009,411.5,396.320007,401.630005,401.630005,6972100,ZM
2020-11-18,399,423.5,390.220001,415.040009,415.040009,10974200,ZM
