Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,111.669998,111.949997,109.260002,110.540001,110.540001,4593300
2021-07-19,109.989998,118.669998,109.665001,118.430000,118.430000,9198400
2021-07-20,124.089996,127.570000,120.510002,126.349998,126.349998,11892900
2021-07-21,124.739998,127.169998,123.279999,126.430000,126.430000,5117100
2021-07-22,125.730003,126.190002,119.010002,119.669998,119.669998,6576700
2021-07-23,119.050003,122.969002,117.570000,121.550003,121.550003,4149500
2021-07-26,121.059998,123.230003,117.750000,122.680000,122.680000,3239000
2021-07-27,122.849998,123.940002,117.269997,121.360001,121.360001,4063400
2021-07-28,121.750000,123.598999,120.355003,121.919998,121.919998,3307100
2021-07-29,121.620003,123.430000,117.910004,118.099998,118.099998,4039400
2021-07-30,116.099998,120.599998,115.769997,118.050003,118.050003,4423000
2021-08-02,117.900002,122.690002,114.625000,120.690002,120.690002,4634600
2021-08-03,120.839996,122.994003,117.910004,119.269997,119.269997,3712700
2021-08-04,119.540001,121.099998,118.139999,120.930000,120.930000,3071100
2021-08-05,119.419998,121.360001,116.800003,120.220001,120.220001,4303300
2021-08-06,118.809998,121.169998,112.650002,112.690002,112.690002,5631400
2021-08-09,113.110001,117.620003,111.169998,116.580002,116.580002,5036700
2021-08-10,115.964996,118.239998,113.559998,113.839996,113.839996,3432900
2021-08-11,114.010002,115.050003,111.860001,112.949997,112.949997,3833800
2021-08-12,112.919998,114.510002,111.660004,112.639999,112.639999,2448000
2021-08-13,112.129997,113.080002,109.879997,110.879997,110.879997,3181200
2021-08-16,109.910004,111.948997,107.190002,110.000000,110.000000,5927200
2021-08-17,109.309998,113.720001,108.529999,113.250000,113.250000,4644500
2021-08-18,113.449997,113.902000,109.757004,110.650002,110.650002,3780800
2021-08-19,109.110001,110.050003,107.410004,107.800003,107.800003,3907700
2021-08-20,109.000000,111.019997,107.849998,108.070000,108.070000,4552000
2021-08-23,105.653000,108.050003,105.339996,106.589996,106.589996,6596300
2021-08-24,110.293999,114.260002,110.010002,113.709999,113.709999,7034200
2021-08-25,113.000000,116.620003,112.559998,116.250000,116.250000,4410000
2021-08-26,116.500000,120.620003,113.349998,114.089996,114.089996,14720200
2021-08-27,108.050003,108.800003,102.910004,104.339996,104.339996,31932400
2021-08-30,103.750000,105.239998,100.550003,101.480003,101.480003,11769600
2021-08-31,100.260002,103.139999,99.099998,100.190002,100.190002,9805100
2021-09-01,99.910004,101.750000,98.290001,100.040001,100.040001,9293600
2021-09-02,100.179001,102.279999,99.559998,101.000000,101.000000,8577100
2021-09-03,100.860001,101.349998,96.949997,98.559998,98.559998,8255900
2021-09-07,98.099998,98.889999,96.055000,96.480003,96.480003,5734900
2021-09-08,96.200996,99.120003,96.059998,97.500000,97.500000,5426300
